X,Y,OBJECTID,SCE_GEO,SCE_SEM,DATE,NOM,PCODE,ID_TYPE,POPULATION,LONGITUDE,LATITUDE,ORIGINE,TYPE,ID,Carrieres,icon_url
12.1965538071715,3.70360282573206,19118,,,,Tombo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19118",,./0.png
12.1753903671941,3.68656760805173,19119,,,,Metolo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19119",,./0.png
12.2307148100144,3.64654348050372,19122,,,,Ngouedjogo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19122",,./0.png
12.2091358519696,3.63920118929004,19123,,,,Assom,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19123",,./0.png
12.2772713178239,3.64258895567559,19124,,,,Mouma,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19124",,./0.png
12.2789758213782,3.65545302998691,19125,,,,Eyende,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19125",,./0.png
12.2178515969111,3.71594217921364,19134,,,,Okanmesseng,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19134",,./0.png
12.2342424241088,3.705282492409,19135,,,,Mengan,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19135",,./0.png
12.2570968920842,3.64841637695628,19138,,,,Kop,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19138",,./0.png
12.3340195454757,3.58272536578003,19188,,,,Akok,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19188",,./0.png
12.299038773697,3.57725038302596,19189,,,,Ngouletanan,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19189",,./0.png
12.296586288,3.60769321886897,19190,,,,Ebodoumou,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19190",,./0.png
12.3073079313346,3.57192107018712,19191,,,,Meyos,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19191",,./0.png
12.2748415716832,3.5531109182538,19192,,,,Doumou,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19192",,./0.png
12.2851144814357,3.56034216000629,19193,,,,Metet,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19193",,./0.png
12.2908753148203,3.57001198873064,19194,,,,Sam,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19194",,./0.png
12.3251487961302,3.50402531649389,19195,,,,Nyamvoulou,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19195",,./0.png
12.3031022539011,3.4906280522622,19196,,,,Emanemvam,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19196",,./0.png
12.2416780337811,3.59320366587128,19197,,,,Elombo,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19197",,./0.png
12.2441424328367,3.56548487466309,19198,,,,Seke,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19198",,./0.png
12.2605398926174,3.55725006109758,19199,,,,Nkpaabikoum,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19199",,./0.png
12.2410596074451,3.54581102337232,19200,,,,Ndoundou,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19200",,./0.png
12.1733680704511,3.53847518323362,19201,,,,Abang,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19201",,./0.png
12.1920105194371,3.52523660842074,19202,,,,Mevos,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19202",,./0.png
